Timestamp,Label,Risk Score,X1,Y1,X2,Y2
12.01,car,0.37,362,219,492,317
12.01,car,0.15,129,220,225,284
12.01,truck,0.42,434,132,624,288
12.01,car,0.12,329,222,384,279
12.01,car,0.01,0,221,40,282
12.05,car,0.36,362,220,492,317
12.05,car,0.16,125,219,225,285
12.05,truck,0.41,436,132,627,287
12.05,car,0.11,329,225,382,280
12.08,car,0.36,362,221,493,317
12.08,car,0.16,123,219,225,287
12.08,truck,0.41,435,131,628,286
12.08,car,0.10,329,227,380,280
12.11,car,0.37,362,220,495,318
12.11,car,0.16,117,221,221,287
12.11,truck,0.40,434,130,631,290
12.11,car,0.11,329,227,382,281
12.15,car,0.38,362,220,496,319
12.15,car,0.16,115,220,218,287
12.15,truck,0.40,437,130,631,293
12.15,car,0.12,330,223,381,282
12.18,car,0.38,362,220,497,319
12.18,car,0.16,113,220,216,288
12.18,truck,0.38,443,129,634,301
12.18,car,0.13,330,219,384,282
12.21,car,0.39,363,220,499,321
12.21,car,0.16,109,221,216,290
12.21,truck,0.37,445,127,636,295
12.21,car,0.14,330,218,386,282
12.25,car,0.40,363,218,500,321
12.25,car,0.16,106,221,214,291
12.25,truck,0.38,440,127,638,312
12.25,car,0.15,329,218,388,283
12.28,car,0.41,362,216,501,321
12.28,car,0.16,103,221,211,292
12.28,truck,0.38,441,126,639,312
12.28,car,0.14,329,219,389,282
12.31,car,0.17,97,220,210,293
12.31,car,0.42,363,216,503,323
12.31,truck,0.38,443,126,637,311
12.31,car,0.15,329,219,389,283
12.35,car,0.41,363,219,503,323
12.35,car,0.18,93,220,212,295
12.35,car,0.15,329,219,390,283
12.35,truck,0.36,448,124,639,312
12.38,car,0.41,363,219,504,324
12.38,car,0.18,90,221,208,295
12.38,truck,0.36,450,123,639,311
12.38,car,0.15,329,219,390,283
12.41,car,0.41,364,220,506,324
12.41,car,0.18,86,221,206,295
12.41,car,0.15,329,219,389,283
12.41,truck,0.36,449,123,638,318
12.45,car,0.41,364,221,507,324
12.45,car,0.19,80,221,209,297
12.45,truck,0.36,449,120,639,325
12.45,car,0.15,330,217,388,284
12.48,car,0.41,363,220,508,323
12.48,car,0.18,76,222,201,299
12.48,truck,0.36,448,119,638,325
12.48,car,0.15,330,217,388,284
12.48,car,0.01,138,207,171,224
12.51,car,0.42,363,220,510,323
12.51,car,0.19,73,221,200,301
12.51,truck,0.36,451,119,638,327
12.51,car,0.14,330,219,388,284
12.51,car,0.01,135,206,169,224
12.55,car,0.44,364,219,512,327
12.55,car,0.19,66,222,199,302
12.55,truck,0.36,450,119,639,327
12.55,car,0.15,330,218,391,285
12.58,car,0.45,364,219,514,328
12.58,car,0.19,60,223,196,302
12.58,truck,0.36,450,119,639,327
12.58,car,0.16,330,217,392,285
12.58,car,0.01,128,207,164,225
12.58,car,0.01,290,218,306,231
12.61,car,0.44,365,218,515,326
12.61,car,0.20,55,223,197,304
12.61,truck,0.36,450,117,639,322
12.61,car,0.16,330,217,393,286
12.61,car,0.01,126,207,160,225
12.61,car,0.01,290,219,306,232
12.65,car,0.44,365,218,517,326
12.65,car,0.20,51,222,193,306
12.65,truck,0.35,453,118,639,311
12.65,car,0.16,330,217,393,286
12.65,car,0.01,121,206,157,225
12.68,car,0.44,365,218,518,326
12.68,car,0.20,45,223,194,305
12.68,truck,0.35,454,117,639,309
12.68,car,0.16,330,217,393,286
12.71,car,0.45,364,219,518,328
12.71,car,0.20,41,223,191,309
12.71,truck,0.35,454,116,639,321
12.71,car,0.17,330,217,395,287
12.75,car,0.46,365,219,520,329
12.75,car,0.20,34,223,187,311
12.75,truck,0.35,454,115,639,320
12.75,car,0.16,329,218,391,287
12.78,car,0.47,364,218,520,330
12.78,car,0.21,27,224,188,312
12.78,truck,0.35,454,114,639,319
12.78,car,0.17,329,217,394,287
12.81,car,0.21,25,223,184,314
12.81,car,0.49,364,214,522,331
12.81,truck,0.35,454,114,639,311
12.81,car,0.04,167,220,217,251
12.81,car,0.16,329,219,389,288
12.81,car,0.01,101,206,141,227
12.85,car,0.49,365,212,522,329
12.85,car,0.19,15,223,175,316
12.85,truck,0.35,454,113,639,309
12.85,car,0.16,329,218,391,288
12.85,car,0.04,169,221,219,253
12.88,car,0.19,7,223,173,317
12.88,car,0.48,365,215,523,330
12.88,truck,0.35,455,111,639,308
12.88,car,0.17,329,217,391,288
12.88,car,0.04,169,222,222,254
12.88,car,0.01,92,205,136,227
12.91,car,0.19,6,224,170,323
12.91,car,0.47,366,218,524,330
12.91,truck,0.35,453,111,639,303
12.91,car,0.16,329,218,390,288
12.91,car,0.02,89,205,134,228
12.95,car,0.19,3,223,170,318
12.95,car,0.48,366,217,526,332
12.95,truck,0.35,453,111,639,305
12.95,car,0.16,329,219,390,289
12.95,car,0.05,156,221,216,256
12.98,car,0.18,1,223,171,314
12.98,car,0.51,365,213,531,331
12.98,truck,0.35,454,109,639,328
12.98,car,0.16,329,219,390,288
13.01,car,0.52,367,216,533,337
13.01,truck,0.35,456,109,639,326
13.01,car,0.18,1,222,168,318
13.01,car,0.16,329,220,389,288
13.05,car,0.55,366,215,536,341
13.05,car,0.18,0,223,164,323
13.05,truck,0.34,457,108,639,331
13.05,car,0.17,329,218,392,288
13.05,car,0.05,149,222,211,257
13.08,car,0.56,366,213,537,340
13.08,car,0.18,0,225,160,326
13.08,car,0.17,329,218,394,289
13.08,truck,0.37,444,109,639,324
13.08,car,0.05,144,222,200,257
13.11,car,0.55,366,216,539,342
13.11,car,0.18,0,227,157,334
13.11,car,0.05,142,221,205,257
13.11,car,0.18,329,218,395,289
13.11,truck,0.35,454,105,639,309
13.15,car,0.56,366,215,540,341
13.15,car,0.18,0,224,154,337
13.15,car,0.06,140,221,207,258
13.15,car,0.18,329,217,396,288
13.15,truck,0.34,458,103,639,318
13.18,car,0.57,366,214,541,342
13.18,car,0.18,1,227,153,340
13.18,car,0.18,329,218,395,290
13.18,truck,0.35,457,103,638,342
13.18,car,0.06,138,222,206,259
13.18,car,0.02,252,219,277,236
13.21,car,0.58,366,214,544,343
13.21,car,0.18,1,225,152,342
13.21,car,0.18,329,218,397,289
13.21,car,0.07,135,222,217,259
13.21,truck,0.35,453,100,639,317
13.25,car,0.57,367,208,545,343
13.25,car,0.16,0,225,142,341
13.25,car,0.18,329,218,397,290
13.25,car,0.01,31,203,90,230
13.25,truck,0.34,458,102,638,345
13.25,car,0.06,130,222,198,260
13.28,car,0.57,367,209,547,344
13.28,car,0.16,0,225,140,342
13.28,car,0.18,329,218,397,290
13.28,truck,0.34,459,101,638,341
13.28,car,0.05,126,222,190,261
13.28,car,0.01,20,203,85,231
13.31,car,0.57,367,207,548,345
13.31,car,0.15,0,225,136,343
13.31,car,0.18,329,219,396,290
13.31,car,0.06,123,222,188,263
13.31,car,0.03,2,202,83,262
13.31,truck,0.34,458,99,638,337
13.35,car,0.57,367,205,550,347
13.35,car,0.14,1,225,131,348
13.35,car,0.06,120,222,188,263
13.35,truck,0.34,459,97,639,323
13.35,car,0.16,329,221,391,290
13.35,car,0.01,6,202,77,235
13.38,car,0.56,368,204,553,349
13.38,car,0.14,0,225,126,353
13.38,truck,0.34,459,96,639,325
13.38,car,0.06,118,222,186,263
13.38,car,0.14,329,229,388,292
13.38,car,0.01,1,201,71,235
13.41,car,0.56,368,206,554,351
13.41,car,0.13,0,225,123,355
13.41,truck,0.34,462,93,638,345
13.41,car,0.06,112,222,183,266
13.41,car,0.16,329,226,391,292
13.41,car,0.01,0,201,66,235
13.41,car,0.02,178,222,217,245
13.45,car,0.56,367,206,554,351
13.45,car,0.13,0,225,120,356
13.45,car,0.06,111,222,179,268
13.45,truck,0.33,463,87,639,325
13.45,car,0.17,329,220,393,291
13.45,car,0.02,177,222,215,246
13.45,car,0.01,0,201,59,237
13.48,car,0.56,367,208,556,352
13.48,car,0.11,1,226,115,354
13.48,car,0.06,108,222,179,269
13.48,truck,0.33,464,86,639,322
13.48,car,0.17,329,222,394,292
13.48,car,0.02,183,222,215,245
13.48,car,0.01,0,201,55,242
13.51,car,0.56,367,215,557,353
13.51,car,0.11,0,225,113,349
13.51,car,0.07,101,222,177,269
13.51,truck,0.34,461,86,639,328
13.51,car,0.17,330,222,395,292
13.51,car,0.02,178,223,216,246
13.51,car,0.01,268,225,289,237
13.55,car,0.55,367,213,559,354
13.55,car,0.10,0,226,109,350
13.55,car,0.18,330,221,396,292
13.55,truck,0.33,465,86,639,320
13.55,car,0.07,97,223,176,271
13.55,car,0.01,268,225,291,237
13.55,car,0.01,0,200,42,236
13.58,car,0.55,367,215,560,355
13.58,car,0.07,0,226,104,319
13.58,car,0.07,92,222,174,272
13.58,truck,0.33,466,86,639,321
13.58,car,0.18,330,222,398,293
13.58,car,0.00,0,200,36,231
13.58,car,0.02,181,223,216,246
13.58,car,0.01,267,226,289,237
13.61,car,0.55,367,218,562,354
13.61,car,0.07,0,225,99,324
13.61,car,0.08,84,223,172,276
13.61,truck,0.33,466,84,639,324
13.61,car,0.18,330,223,398,293
13.61,car,0.03,175,223,215,248
13.65,car,0.55,367,218,564,355
13.65,car,0.08,82,223,169,276
13.65,car,0.07,0,226,93,339
13.65,truck,0.33,467,85,639,317
13.65,car,0.18,329,224,398,293
13.68,car,0.54,367,218,565,355
13.68,car,0.08,79,223,168,277
13.68,car,0.05,0,225,86,325
13.68,truck,0.33,465,86,639,314
13.68,car,0.18,329,223,398,294
13.71,car,0.54,367,218,567,356
13.71,car,0.08,71,223,164,278
13.71,car,0.05,0,226,82,325
13.71,car,0.18,329,222,397,293
13.71,truck,0.33,465,87,639,316
13.75,car,0.54,367,216,569,356
13.75,car,0.08,68,223,163,279
13.75,car,0.04,0,227,77,327
13.75,truck,0.33,467,86,639,316
13.75,car,0.17,329,225,396,294
13.78,car,0.53,368,214,571,356
13.78,car,0.09,63,223,161,281
13.78,car,0.03,0,227,69,324
13.78,truck,0.33,467,87,639,316
13.78,car,0.18,329,225,397,294
13.78,car,0.02,180,224,213,248
13.78,car,0.01,263,224,284,239
13.81,car,0.53,368,219,572,357
13.81,car,0.08,57,224,158,281
13.81,car,0.03,0,229,64,320
13.81,truck,0.32,468,88,639,316
13.81,car,0.18,329,223,398,293
13.81,car,0.02,178,224,213,249
13.81,car,0.01,262,222,283,238
13.85,car,0.08,52,223,155,280
13.85,car,0.53,368,221,573,356
13.85,car,0.02,0,231,58,320
13.85,truck,0.32,468,88,639,319
13.85,car,0.19,329,221,398,293
13.85,car,0.02,174,224,212,249
13.85,car,0.01,261,222,284,239
13.88,car,0.08,47,223,153,282
13.88,car,0.53,368,221,575,356
13.88,car,0.02,0,232,51,324
13.88,truck,0.33,467,86,639,322
13.88,car,0.19,329,221,398,294
13.88,car,0.03,175,223,212,249
13.88,car,0.02,261,222,285,239
13.91,car,0.09,42,224,151,284
13.91,car,0.53,368,223,576,357
13.91,car,0.02,0,234,45,323
13.91,truck,0.32,470,88,639,311
13.91,car,0.19,329,221,398,294
13.91,car,0.03,174,224,211,250
13.91,car,0.02,260,222,284,239
13.95,car,0.08,37,224,147,285
13.95,car,0.52,368,219,577,357
13.95,car,0.01,0,234,37,321
13.95,truck,0.32,469,86,639,317
13.95,car,0.20,329,220,400,294
13.95,car,0.02,174,224,209,250
13.95,car,0.01,259,224,284,239
13.98,car,0.08,33,224,146,285
13.98,car,0.52,368,220,577,357
13.98,truck,0.32,472,85,639,314
13.98,car,0.20,329,220,400,294
13.98,car,0.01,0,233,33,318
13.98,car,0.02,171,224,208,250
13.98,car,0.02,259,223,285,239
14.01,car,0.52,368,223,578,357
14.01,car,0.08,28,224,142,285
14.01,car,0.01,0,244,23,317
14.01,car,0.20,329,220,400,294
14.01,truck,0.32,471,85,639,318
14.01,car,0.03,170,223,210,250
14.01,car,0.02,258,224,284,240
14.05,car,0.52,368,223,580,357
14.05,car,0.08,21,223,140,288
14.05,car,0.20,329,220,400,294
14.05,truck,0.32,470,85,639,316
14.05,car,0.03,170,223,210,249
14.05,car,0.00,0,256,17,318
14.05,car,0.02,257,223,283,240
14.08,car,0.08,18,223,139,288
14.08,car,0.52,368,222,581,356
14.08,car,0.20,329,220,400,294
14.08,truck,0.32,468,84,639,315
14.08,car,0.03,170,224,208,250
14.08,car,0.02,256,223,283,241
14.11,car,0.08,12,223,136,288
14.11,car,0.52,368,224,582,356
14.11,car,0.19,329,220,400,293
14.11,car,0.02,174,224,209,249
14.11,truck,0.32,469,84,639,302
14.11,car,0.02,255,222,281,240
14.15,car,0.08,8,223,134,290
14.15,car,0.51,368,224,583,357
14.15,car,0.20,329,220,401,294
14.15,truck,0.32,468,82,639,319
14.15,car,0.02,174,224,208,249
14.15,car,0.02,254,222,280,241
14.18,car,0.08,2,223,129,291
14.18,car,0.51,368,223,584,356
14.18,car,0.20,329,220,402,294
14.18,car,0.02,173,224,206,250
14.18,truck,0.32,472,82,639,304
14.18,car,0.02,253,221,280,240
14.21,car,0.07,0,223,126,292
14.21,car,0.51,368,223,584,356
14.21,car,0.20,329,220,403,293
14.21,truck,0.31,474,80,639,311
14.21,car,0.02,172,224,207,250
14.21,car,0.02,252,220,276,241
14.25,car,0.07,0,222,123,293
14.25,car,0.51,368,221,584,356
14.25,car,0.20,329,221,403,294
14.25,truck,0.31,475,79,639,323
14.25,car,0.02,172,224,204,250
14.25,car,0.02,252,221,274,241
14.28,car,0.07,0,223,120,295
14.28,car,0.51,368,220,585,357
14.28,car,0.20,329,220,404,293
14.28,car,0.03,174,224,211,250
14.28,truck,0.31,473,78,639,315
14.31,car,0.07,1,223,118,295
14.31,car,0.51,368,215,587,357
14.31,car,0.21,329,220,404,294
14.31,car,0.03,174,224,212,250
14.31,truck,0.31,473,78,639,328
14.31,car,0.02,249,220,274,241
14.35,car,0.07,0,223,115,298
14.35,car,0.50,367,209,593,358
14.35,car,0.21,329,220,405,294
14.35,truck,0.31,476,77,639,332
14.35,car,0.03,174,224,211,250
14.35,car,0.02,250,221,274,242
14.38,car,0.06,0,223,112,298
14.38,car,0.50,367,203,593,357
14.38,car,0.20,329,221,404,294
14.38,truck,0.31,475,77,639,336
14.38,car,0.02,173,225,210,251
14.38,car,0.02,248,221,273,244
14.41,car,0.06,0,224,109,301
14.41,car,0.50,366,204,594,358
14.41,car,0.21,329,221,405,294
14.41,car,0.03,171,225,212,251
14.41,truck,0.31,474,76,639,337
14.41,car,0.02,247,220,273,247
14.45,car,0.06,0,224,104,303
14.45,car,0.50,365,206,595,357
14.45,car,0.20,330,221,405,293
14.45,truck,0.31,477,75,639,336
14.45,car,0.02,172,226,205,251
14.45,car,0.02,247,221,273,247
14.48,car,0.05,1,224,100,304
14.48,car,0.50,365,206,596,358
14.48,car,0.20,330,221,405,293
14.48,truck,0.31,475,75,639,338
14.48,car,0.03,246,220,273,248
14.48,car,0.02,171,227,204,252
14.51,car,0.05,0,224,96,304
14.51,car,0.50,365,208,598,358
14.51,car,0.20,330,222,407,293
14.51,car,0.03,243,220,273,249
14.51,truck,0.31,476,75,639,329
14.51,car,0.02,171,227,207,252
14.55,car,0.05,0,225,93,308
14.55,car,0.49,366,207,599,358
14.55,car,0.20,329,223,406,294
14.55,car,0.03,243,220,272,249
14.55,truck,0.31,476,74,639,329
14.55,car,0.02,171,227,198,252
14.58,car,0.04,0,225,88,309
14.58,car,0.49,366,208,600,359
14.58,car,0.20,330,223,407,294
14.58,car,0.03,242,221,271,250
14.58,car,0.03,170,227,209,252
14.58,truck,0.31,477,74,639,322
14.61,car,0.04,0,225,86,308
14.61,car,0.49,366,220,600,359
14.61,car,0.20,330,224,407,294
14.61,car,0.02,240,225,270,249
14.61,truck,0.31,478,73,639,323
14.61,car,0.02,170,229,208,251
14.65,car,0.04,0,225,81,308
14.65,car,0.49,366,219,602,359
14.65,car,0.20,330,224,407,294
14.65,car,0.03,240,225,269,250
14.65,car,0.02,170,230,206,253
14.65,truck,0.30,480,73,639,326
14.68,car,0.03,0,226,78,309
14.68,car,0.49,366,220,603,359
14.68,car,0.19,330,223,405,293
14.68,car,0.03,240,225,270,250
14.68,truck,0.31,478,72,639,327
14.68,car,0.02,170,229,208,252
14.71,car,0.03,0,226,73,310
14.71,car,0.49,366,220,603,358
14.71,car,0.19,330,223,404,293
14.71,car,0.03,239,225,269,250
14.71,car,0.02,169,228,207,252
14.75,car,0.03,0,225,69,309
14.75,car,0.49,365,220,603,359
14.75,car,0.19,330,223,401,294
14.75,car,0.03,238,225,269,250
14.75,truck,0.30,481,71,639,326
14.75,car,0.02,169,228,204,252
14.78,car,0.02,0,225,63,305
14.78,car,0.49,365,220,603,358
14.78,car,0.03,237,224,269,250
14.78,car,0.19,330,224,401,294
14.78,car,0.02,169,228,205,252
14.78,truck,0.30,480,71,639,327
14.81,car,0.49,365,215,603,358
14.81,car,0.02,0,226,53,302
14.81,car,0.19,330,223,402,293
14.81,truck,0.29,484,70,639,331
14.81,car,0.03,234,225,267,251
14.81,car,0.02,170,227,205,252
14.85,car,0.49,365,217,602,358
14.85,car,0.02,0,226,47,300
14.85,car,0.19,330,223,403,293
14.85,truck,0.29,484,71,639,334
14.85,car,0.03,233,224,266,251
14.85,car,0.02,169,228,205,253
14.88,car,0.49,365,215,602,358
14.88,car,0.01,0,226,42,299
14.88,car,0.19,331,223,405,293
14.88,truck,0.29,484,70,639,332
14.88,car,0.02,169,228,207,253
14.88,car,0.03,231,224,266,251
14.91,car,0.49,365,210,602,358
14.91,car,0.01,0,227,37,299
14.91,truck,0.29,485,69,639,334
14.91,car,0.19,331,222,405,292
14.91,car,0.02,169,228,206,253
14.91,car,0.03,231,226,267,251
14.95,car,0.49,365,216,602,358
14.95,car,0.01,0,227,32,297
14.95,car,0.19,331,223,404,293
14.95,truck,0.29,484,68,639,332
14.95,car,0.03,230,228,265,251
14.95,car,0.02,169,228,205,254
14.98,car,0.49,364,219,601,357
14.98,car,0.01,0,228,26,299
14.98,car,0.19,331,223,405,292
14.98,truck,0.29,486,67,639,334
14.98,car,0.02,168,227,205,253
14.98,car,0.03,229,228,264,251
15.02,car,0.49,364,213,601,358
15.02,car,0.19,331,223,406,292
15.02,truck,0.29,486,67,639,335
15.02,car,0.03,168,227,207,253
15.02,car,0.01,0,230,20,300
15.02,car,0.03,227,226,264,252
15.05,car,0.49,364,207,601,358
15.05,car,0.19,331,222,406,291
15.05,truck,0.29,486,67,639,336
15.05,car,0.03,167,227,205,254
15.05,truck,0.05,226,221,268,253
15.05,car,0.00,0,234,14,301
15.08,car,0.49,364,206,601,358
15.08,car,0.19,331,223,405,291
15.08,truck,0.29,486,65,638,338
15.08,car,0.03,167,226,208,253
15.08,truck,0.08,225,217,276,254
15.12,car,0.50,363,204,600,358
15.12,car,0.18,331,223,402,291
15.12,car,0.03,166,226,207,252
15.12,truck,0.07,224,221,274,255
15.15,car,0.50,363,210,600,358
15.15,car,0.17,331,224,400,291
15.15,car,0.03,166,226,207,252
15.15,truck,0.06,223,222,269,255
15.18,car,0.50,363,210,600,358
15.18,car,0.17,331,224,399,290
15.18,car,0.03,166,226,207,252
15.18,truck,0.06,220,223,266,254
15.22,car,0.50,363,212,599,358
15.22,car,0.17,331,224,399,291
15.22,car,0.03,167,227,208,253
15.22,car,0.04,219,226,262,253
15.25,car,0.50,363,218,598,357
15.25,car,0.03,164,226,207,252
15.25,car,0.17,331,224,399,290
15.25,car,0.04,219,228,261,254
15.28,car,0.50,362,217,597,357
15.28,car,0.03,164,227,208,252
15.28,car,0.16,331,226,399,290
15.28,car,0.04,217,226,261,255
15.32,car,0.50,362,219,597,358
15.32,car,0.03,166,227,209,253
15.32,car,0.16,331,226,398,290
15.32,truck,0.07,215,222,267,254
15.35,car,0.51,361,224,595,357
15.35,car,0.17,331,223,401,289
15.35,car,0.03,165,226,208,252
15.35,truck,0.06,213,223,265,255
15.38,car,0.51,364,224,589,357
15.38,car,0.17,331,223,400,289
15.38,car,0.03,165,226,208,252
15.38,truck,0.07,213,222,265,255
15.42,car,0.51,364,225,587,357
15.42,car,0.17,331,223,400,288
15.42,car,0.03,165,227,207,252
15.42,truck,0.07,211,223,264,256
15.45,car,0.52,363,226,586,357
15.45,car,0.03,164,226,208,252
15.45,car,0.16,332,223,398,288
15.45,truck,0.07,210,222,263,256
15.48,car,0.52,363,225,586,357
15.48,car,0.16,332,223,399,288
15.48,car,0.03,165,227,207,252
15.48,truck,0.07,208,222,261,257
15.52,car,0.52,363,226,583,357
15.52,truck,0.28,491,99,638,339
15.52,car,0.18,332,223,406,288
15.52,truck,0.08,206,220,262,257
15.52,car,0.02,170,227,204,253
15.55,car,0.52,363,222,583,357
15.55,car,0.17,332,223,403,288
15.55,truck,0.29,490,94,638,338
15.55,car,0.02,171,228,203,253
15.55,truck,0.08,206,220,263,256
15.58,car,0.52,363,217,583,357
15.58,car,0.17,332,223,402,288
15.58,truck,0.28,490,94,639,340
15.58,car,0.02,166,228,202,253
15.58,car,0.05,205,224,255,257
15.62,car,0.53,363,221,581,357
15.62,car,0.16,332,223,400,287
15.62,car,0.02,167,228,201,253
15.62,truck,0.29,488,92,639,339
15.62,car,0.05,202,223,251,256
15.65,car,0.53,363,223,581,358
15.65,car,0.15,333,223,398,287
15.65,truck,0.29,489,92,638,340
15.65,car,0.02,168,228,200,253
15.65,car,0.05,201,223,253,257
15.68,car,0.53,363,218,579,358
15.68,truck,0.29,488,91,638,342
15.68,car,0.15,333,223,398,287
15.68,car,0.02,166,228,199,253
15.68,car,0.06,198,223,254,258
15.72,car,0.53,363,217,578,358
15.72,car,0.02,164,228,199,253
15.72,car,0.06,194,225,251,257
15.72,car,0.14,333,223,393,286
15.72,truck,0.29,488,92,639,341
15.75,car,0.53,362,216,578,357
15.75,car,0.02,165,227,198,252
15.75,truck,0.29,488,89,638,342
15.75,car,0.14,333,224,390,287
15.75,truck,0.08,196,221,257,258
15.78,car,0.53,362,224,577,358
15.78,car,0.02,164,227,198,253
15.78,truck,0.29,490,92,638,342
15.78,car,0.13,333,224,388,287
15.78,car,0.06,194,224,250,259
15.82,car,0.54,360,222,576,358
15.82,car,0.02,163,227,195,253
15.82,truck,0.29,489,97,638,343
15.82,car,0.13,333,224,390,286
15.82,truck,0.08,193,221,254,258
15.85,car,0.54,359,220,573,358
15.85,car,0.02,162,227,195,253
15.85,truck,0.29,488,82,638,342
15.85,car,0.13,333,224,389,286
15.85,truck,0.08,190,222,252,258
15.88,car,0.55,359,209,571,358
15.88,car,0.02,162,227,194,254
15.88,truck,0.28,493,73,638,340
15.88,car,0.13,334,224,388,286
15.88,car,0.07,187,222,248,259
15.92,car,0.55,359,208,569,357
15.92,car,0.02,162,227,193,254
15.92,truck,0.28,494,69,638,340
15.92,car,0.13,334,224,390,286
15.92,truck,0.08,187,221,251,258
15.95,car,0.56,358,208,566,357
15.95,car,0.02,160,227,191,253
15.95,truck,0.28,495,68,638,341
15.95,car,0.06,183,224,243,259
15.95,car,0.13,334,223,387,286
15.98,car,0.56,357,209,563,357
15.98,truck,0.28,495,66,638,343
15.98,car,0.02,158,226,192,253
15.98,truck,0.08,184,222,247,257
16.02,car,0.57,358,214,560,357
16.02,car,0.02,158,227,191,252
16.02,truck,0.28,493,63,638,343
16.02,truck,0.08,180,222,245,259
16.05,car,0.57,358,223,558,357
16.05,car,0.02,157,227,189,252
16.05,truck,0.28,492,65,638,344
16.05,truck,0.09,179,222,245,260
16.08,car,0.57,358,227,557,356
16.08,car,0.02,157,227,188,252
16.08,truck,0.30,482,64,638,343
16.08,truck,0.09,177,222,243,260
16.12,car,0.57,358,229,555,356
16.12,car,0.02,156,227,187,251
16.12,truck,0.34,459,62,637,343
16.12,car,0.11,334,224,383,284
16.12,truck,0.09,174,221,242,260
16.15,car,0.58,357,228,552,355
16.15,car,0.02,156,227,186,251
16.15,truck,0.09,172,221,241,261
16.15,truck,0.35,458,63,637,342
16.15,car,0.11,335,224,383,284
16.18,car,0.58,357,228,551,355
16.18,car,0.02,156,226,185,251
16.18,car,0.11,335,224,383,284
16.18,truck,0.10,169,221,239,263
16.18,truck,0.35,456,58,637,342
16.22,car,0.58,357,222,550,355
16.22,truck,0.09,167,222,237,263
16.22,car,0.12,335,222,385,283
16.22,truck,0.36,451,59,637,341
16.25,car,0.59,356,225,547,355
16.25,truck,0.10,163,221,237,264
16.25,car,0.12,335,224,386,284
16.25,truck,0.38,438,58,638,341
16.28,car,0.58,356,220,550,354
16.28,truck,0.11,162,220,238,263
16.28,truck,0.38,439,51,638,342
16.28,car,0.11,335,224,385,283
16.32,car,0.59,356,226,546,354
16.32,truck,0.11,160,221,238,264
16.32,car,0.11,336,224,386,283
16.32,truck,0.38,441,51,638,343
16.35,car,0.60,356,224,537,354
16.35,truck,0.11,157,221,235,265
16.35,car,0.11,336,223,386,283
16.35,truck,0.34,463,54,636,347
16.38,car,0.60,356,226,535,354
16.38,car,0.11,336,224,384,282
16.38,truck,0.37,448,55,637,348
16.38,truck,0.11,154,221,233,265
16.42,car,0.60,356,226,531,354
16.42,car,0.10,336,224,383,282
16.42,car,0.09,152,220,227,268
16.42,truck,0.39,434,54,639,347
